SN,NAME,LONGITUDE,LATITUDE,COUNTRY_SN,PROVINCE_SN,DISTRICT_SN
1327,HOA HỒNG HOTEL 2,105.83905849999996,21.0091052,1,2,39
1328,SÀI GÒN SUN 1 HOTEL,105.83158449999996,21.016963,1,2,39
1329,HOÀNG HẢI HOTEL - HẢI PHÒNG,106.68377599999997,20.854269,1,21,441
1330,Khách Sạn Oriental Central,105.85303279999994,21.0336838,1,2,42
1331,NAM ANH HOTEL & APARTMENT,107.0817983,10.3343791,1,50,121
1332,BẢO KHÔI HOTEL,107.0819573,10.3369696,1,50,121
1333,DALAT MINT HOMESTAY 2,108.4601104,11.9343837,1,45,81
1334,GALA 2 HOTEL,105.7890815,21.0320177,1,2,38
1335,AMORITA BOTIQUE HOTEL,105.85399159999997,21.0320104,1,2,42
1336,MayHouse - THỂ GIAO,105.8477275,21.0143906,1,2,41
1337,Silk Collection Hotel & Spa,105.8500497,21.0322279,1,2,42
1338,ĐỨC LONG HOTEL 1,105.83304099999998,21.025038,1,2,39
1339,Hanoi Traveller House Hotel & Travel,105.84784109999998,21.0333404,1,2,42
1340,Time Hotel,105.85243330000003,21.0368723,1,2,42
1341,Cosmo Garden Hotel & Spa,105.85063000000002,21.03626299999999,1,2,42
1342,ZION MOTEL,108.2186137,16.0626391,1,33,149
1343,V-HOUSE 6 SERVICED APARTMENT,105.8064344,21.0116467,1,2,38
1344,THE ROYAL HOTEL & APARTMENT,106.7094599,10.731594,1,1,19
1345,LASTORIA HOTEL,105.84776009999996,21.03581029999999,1,2,42
1346,LA BICHE HOMESTAY DALAT,108.419949,11.9354769,1,45,81
1347,MILTON BOUTIQUE HOTEL,105.84737599999994,21.034819,1,2,42
1348,DIAMOND SEA HOTEL,107.0900489,10.3380398,1,50,121
1349,DALAT MINT HOMESTAY 1,108.4601104,11.9343837,1,45,81
1350,JUPITER HOTEL,107.0926524,10.3501839,1,50,121
1351,VIOLET BẢO ANH HOTEL,108.4396827,11.9460313,1,45,81
1352,RẠNG ĐÔNG HOTEL,107.0828161,10.3365752,1,50,121
1353,DALAT 29 ĐỘ DỐC HOMESTAY,108.4644861,11.9299903,1,45,81
1354,Monsieurdiesel Hotel,105.85172,21.03398,1,2,42
1355,HOME DE SU 1,108.4196459,11.9334268,1,45,81
1356,Calypso premier Hotel,105.84616460000007,21.0344333,1,2,42
1357,RIO HOTEL,107.0825304,10.337462,1,50,121
1358,BEST HOMEY,107.0891938,10.3412382,1,50,121
1359,Icon 36 Hotel & Residence,105.84631179999997,21.0343734,1,2,42
1360,SERENITY DIAMOND HOTEL,105.8467328,21.0343108,1,2,42
1361,CHINSU MOTEL,108.2494972,16.0243733,1,33,151
1362,LỘC XUÂN HOTEL,107.0889649,10.3392112,1,50,121
1363,RISING DRAGON VILLA HOTEL,105.8475497,21.0345256,1,2,42
1364,ECO LUXURY HOTEL,105.84653989999993,21.03443589999999,1,2,42
1365,NASA INTERNATIONAL HOTEL,106.06058810000002,21.1733981,1,19,387
1366,HANOI CHIC HOTEL(HANOI SUN SHINE HOTEL),105.8485856,21.0320857,1,2,42
1367,HANOI ASIA-GOLDEN MOON GUEST HOUSE,105.84639029999994,21.0345716,1,2,42
1368,RUBY HOTEL - BẮC NINH,106.05821370000001,21.1746927,1,19,393
1369,NGỌC ANH HOTEL,106.05822650000005,21.1748598,1,19,393
1370,ELLY HOTEL,105.77280689999998,21.0329681,1,2,45
1371,GOLDEN LAND HOTEL,105.84843279999996,21.0315343,1,2,42
1372,LA CASTELA HOTEL,105.84844799999996,21.031627,1,2,42
1373,ROYAL HOTEL HOÀI ĐỨC,105.73306150000008,21.0034122,1,2,54
1374,TIÊN’S HOUSE,108.4233836,11.9581566,1,45,81
1375,HOME 98S ĐÀ LẠT,108.437337,11.962428,1,45,81
1376,VIỆT MỸ HOTEL,105.77595559999997,21.0221231,1,2,45
1377,HƯƠNG MỘC HOTEL,108.4409003,11.9354067,1,45,81
1378,MINH ANH VILLA COFFEE AND APARTMENT,108.21787,16.056856,1,33,149
1379,LUXY PARK HOTEL & APARTMENTS - CITY CENTRE,106.68847,10.793813,1,1,2
1380,LỘC PHÚ HOTEL,106.68857000000003,10.799508,1,1,9
1381,LA VIDA HOUSE,108.2326987,16.0715927,1,33,150
1382,GẠO HOMESTAY,108.4264657,11.9373944,1,45,81
1383,LOTUS LAVERNE HOTEL,106.694295,10.805928,1,1,7
1384,KIM CƯƠNG HOTEL,105.76426509999999,21.037715,1,2,45
1385,GOLDEN PALM HOTEL,106.67113540000003,10.8145408,1,1,1
1386,KIM MOTEL,108.2289862,16.0746321,1,33,150
1387,SPRING HOTEL TÂN BÌNH,106.6712653,10.8146555,1,1,1
1388,SIMPLE HOMESTAY,109.2000038,12.2654218,1,38,138
1389,OLANI HOMESTAY,108.2440826,16.0575063,1,33,150
1390,ANH ĐÀO HOTEL,106.69205979999992,10.7972246,1,1,9
1391,TRẦN BÙI HOTEL,106.68970779999995,10.7979693,1,1,9
1392,ĐÀ LẠT PHỐ HOTEL,108.4287805,11.9366564,1,45,81
1393,KHOA NGUYỄN HOTEL,108.435308,11.9403882,1,45,81
1394,ĐỨC ANH HOTEL,106.05988219999995,21.171865,1,19,387
1395,VENUS HOTEL BẮC NINH,106.05909769999994,21.1729323,1,19,387
1396,ĐỨC TRÂM 2,106.69161759999997,10.7382069,1,1,22
1397,ĐỨC TRÂM 1,106.6914693,10.7358718,1,1,22
1398,RUBY,106.69052499999998,10.7370066,1,1,22
1399,SAM 2,106.65380010000001,10.7249875,1,1,22
1400,SKY,106.69099310000001,10.7344394,1,1,22
1401,HOTEL 2 YOU,106.69024999999999,10.7344736,1,1,22
1402,HỒNG HÀ HOTEL 3,106.68586400000004,10.7768078,1,1,11
1403,NGUYỄN ANH HOTEL,105.80160189999992,21.0133545,1,2,38
1404,CITY VIEW HOTEL,106.69067930000006,10.7720751,1,1,2
1405,ROSA HOTEL & SPA - BẾN THÀNH - TT QUẬN 1,106.69655360000002,10.7743517,1,1,2
1406,ROSA HOTEL & SPA BUI VIEN,106.69174090000001,10.766565,1,1,2
1407,22HOUSING 48 PHAN KẾ BÍNH,105.81065319999993,21.0347684,1,2,36
1408,PALMO 1 APARTMENT,105.81500249999999,21.0346436,1,2,36
1409,PALMO 2 APARTMENT,105.80891550000001,21.0346112,1,2,36
1410,PALMO 3 APARTMENT,105.81478709999999,21.0376734,1,2,36
1411,GIÓ HOTEL,106.612797,10.6826828,1,1,22
1412,CAO SƠN 1,106.69014770000001,10.7976967,1,1,9
1413,HOME VILLA HOTEL,105.77874859999997,21.055364,1,2,37
1414,MEKONG 9,106.676643,10.7937727,1,1,9
1415,WILL HOTEL,106.05680989999996,21.17016,1,19,387
1416,GALAXY HOTEL - BẮC NINH,106.06808820000003,21.1783,1,19,387
1417,KIM'S HOTEL,106.05980569999997,21.1669866,1,19,387
1418,HARMONY HOTEL BẮC NINH,106.06913830000008,21.1776794,1,19,387
1419,DREAM HOTEL,106.0565494,21.1714561,1,19,387
1420,DIAMOND HOTEL 2,106.05583649999994,21.1715622,1,19,387
1421,LUXURY HOTEL,106.05936399999996,21.1727084,1,19,387
1422,CROWN HOTEL,106.05935199999999,21.1707408,1,19,387
1423,COZY HOTEL BẮC NINH,106.05514140000002,21.1699606,1,19,387
1424,CENTRAL HOTEL,106.06486369999993,21.1740972,1,19,387
1425,APA HOTEL,106.05909769999994,21.1729323,1,19,387
1426,MARINA HOTEL,106.06152689999999,21.1720926,1,19,387
1427,TRẦN GIA 1,105.81055500000002,21.0182871,1,2,39
1428,THỦY TRÚC HOTEL,106.6913227,10.8206161,1,1,6
1429,SAO NAM HOTEL,106.69414770000003,10.7687648,1,1,2
1430,LAN THÁI NGỌC HOTEL,106.727918,10.7051196,1,1,19
1431,MANGO GARDEN HOMESTAY,109.167819,12.0773629,1,38,138
1432,GREEN HOUSE SERVICE APARTMENT,105.84094000000005,21.045597,1,2,36
1433,XORO APARTMENT,108.2415111,16.076972,1,33,150
1434,PHƯỚC NGUYÊN APARTMENT,106.6621649,10.7513606,1,1,15
1435,DỐC HOMESTAY ĐÀ LẠT,108.4249201,11.9424358,1,45,81
1436,BÌNH DƯƠNG HOTEL ĐÀ LẠT,108.4663346,11.9472886,1,45,81
1437,SUNRISE HOTEL,105.8103552,21.0148813,1,2,39
1438,HANOI DIAMOND KING HOTEL,105.85330670000008,21.0343629,1,2,42
1439,1991 HOME,106.68838329999994,10.759381,1,1,2
1440,QUEEN HOTEL BẮC NINH,106.05884149999997,21.1731419,1,19,387
1441,LEXINGTON HOTEL,106.69705440000007,10.7743319,1,1,2
1442,KHẢI HƯNG HOTEL,106.69057509999993,10.7386459,1,1,22
1443,THE POPPY VILLA & HOTEL,105.84836840000003,21.0122264,1,2,41
1444,HANOI AMORE HOTEL & TRAVEL,105.81688009999993,20.9975347,1,2,47
1445,TRẦN BÙI,106.68970779999995,10.7979693,1,1,9
1446,THÙY DƯƠNG HOTEL & APARTMENT,106.6988879,20.8400281,1,21,441
1447,BLUE HOTEL,107.08988309999995,10.3388058,1,50,121
1448,Á LỘC 2,106.72976519999997,10.7982491,1,1,10
1449,TRIPPORO HOMESTAY,106.6708699,10.794454,1,1,9
1450,KAWASAKI HOTEL NỘI BÀI,105.78127790000008,21.215588,1,2,60
1451,NHO 9 ĐÔNG CÁC,105.82680000000005,21.0202,1,2,39
1452,SEIKA HOTEL,107.08646920000001,10.3367162,1,50,121
1453,GREEN HOTEL VŨNG TÀU,107.0908637,10.3373504,1,50,121
1454,CÁT LINH HOTEL,105.82807560000003,21.0275704,1,2,39
1455,KEN 1,106.6768975,10.7759629,1,1,12
1456,KEN 2,106.67142020000006,10.7721325,1,1,12
1457,SÀI GÒN 1979 HOTEL,106.68963170000006,10.766294,1,1,2
1458,GOLDEN MOON SUITE HOTEL,105.848113,21.03208,1,2,42
1459,BUSINESS COTTAGE HANOI - HOTEL 123 LINH LANG,105.813119,21.035815,1,2,36
1460,COMO VÕ THỊ SÁU,106.68532870000001,10.7825503,1,1,11
1461,RITA HOTEL,107.09388539999998,10.3508747,1,50,121
1462,KING'S HOTEL YÊN HÒA,105.79539620000003,21.0184633,1,2,38
1463,KING'S HOTEL MỸ ĐÌNH,105.76644179999994,21.0318701,1,2,45
1464,EXPATS HOMESTAY MINH QUANG,106.69040229999996,10.7668905,1,1,2
1465,ÁNH DƯƠNG HOTEL NỘI BÀI,105.78060819999996,21.1967204,1,2,60
1466,NEW MILANO HOTEL (X),106.70689240000002,10.7320034,1,1,19
1467,BÌNH PHƯƠNG NGÂN,106.69135289999997,10.7989153,1,1,9
1468,NGỌC TÀI HOTEL,106.6790071,10.9812917,1,48,102
1469,ANMY HOTEL,106.6749419,11.0391862,1,48,102
1470,HOÀNG THƯ HOTEL,106.6618871,10.9753981,1,48,102
1471,SUNNY GUEST HOUSE,106.69274100000007,10.76762,1,1,2
1472,VŨ LINH HOTEL,105.79103959999998,21.039734,1,2,38
1473,VŨ LINH 3 HOTEL,105.80042939999998,21.0460271,1,2,38
1474,HANOI PEARL HOSTEL,105.8547562,21.0342198,1,2,42
1475,A25 HOTEL - 187 TRUNG KÍNH,105.79317590000005,21.0176153,1,2,38
1476,BLUE HANOI INN-LEGEND HOTEL,105.84243790000005,21.0186829,1,2,41
1477,BLUE HANOI INN-LUXURY HOTEL,105.82126689999996,21.0232134,1,2,39
1478,BLUE HANOI INN-CENTER HOTEL,105.82025750000003,21.0237875,1,2,39
1479,BLUE HANOI INN-CITY HOTEL,105.79515749999996,21.0107988,1,2,38
1480,ZEN HOTEL,105.81043999999997,21.016432,1,2,39
1481,HỒNG HÀ HOTEL,106.7046875,10.7905625,1,1,2
1482,HƯƠNG MÃN LẦU HOTEL,106.05988219999995,21.171865,1,19,387
1483,VIENNA HOTEL,106.05633379999995,21.17734829999999,1,19,387
1484,THE GRAND HOTEL - ĐÌNH BẢNG,105.9529665,21.114589,1,19,391
1485,VIOLIN HOTEL BẮC NINH,106.06104789999995,21.1719131,1,19,387
1486,STAR HOTEL,106.3338655,20.9275138,1,20,395
1487,ARL HOTEL KIM MÃ,105.82454459999997,21.0315394,1,2,36
1488,NASA INTERNATIONAL HOTEL,106.06163089999995,21.1740989,1,19,387
1489,LE GRAND HANOI HOTEL - THE RUBY,105.79454639999994,21.0094656,1,2,38
1490,PARADISE HOTEL - HÀ ĐÔNG,105.75638219999996,20.9522618,1,2,40
1491,COMO LÊ LAI,106.6930413,10.7698472,1,1,2
1492,SKY HOTEL 2,106.72342270000001,10.7514853,1,1,19
1493,HOÀNG LINH 2 HOTEL,107.08821539999997,10.332788,1,50,121
1494,LONG VÂN HOTEL,105.76323660000003,20.9609055,1,2,40
1495,SKY HOTEL 1,106.71122809999997,10.7390473,1,1,19
1496,OLD QUARTER HOTEL 1961,105.85605929999997,21.0307282,1,2,42
1497,THẢO NGUYÊN HOTEL,105.77863090000005,21.021235,1,2,45
1498,ONE VILLA GROUP,105.76886139999999,20.9586775,1,2,40
1499,V - ONE HOTEL,105.784159,21.0006237,1,2,42
1500,WESTLAKE LOTUS APARTMENT,105.86165000000005,21.021923,1,2,46
1501,DAKAO HOUSE,106.69843420000007,10.7925068,1,1,2
1502,HỒNG ANH HOTEL,105.58628799999997,21.0225702,1,2,61
1503,JANUS HOTEL,106.68970100000001,10.766173,1,1,2
1504,HOTEL QUỐC THẮNG,107.08752090000007,10.3314949,1,50,121
1505,LÂM ĐẠT HOTEL - NINH BÌNH,105.9612351,20.280752,1,26,455
1506,GRAND DRAGON HOTEL HANOI,105.80684730000007,21.0065729,1,2,47
1507,TAM CỐC ROCKY BUNGALOW,105.9172003,20.2161361,1,26,459
1508,YOU & ME HOTEL,106.68925149999995,10.7699285,1,1,2
1509,NAM KA HOTEL,106.79235019999999,10.8466635,1,1,5
1510,LOTUS LEGEND HOTEL,105.78317019999997,20.9762001,1,2,40
1511,ANH QUÂN MOTEL,105.7978539,20.9894081,1,2,45
1512,THANH LAM 3 HOTEL,105.79233939999995,20.9622571,1,2,40
1513,TINANO HOTEL,106.7354603,10.7506048,1,1,19
1514,CLOUD 9 HOTEL QUANG TRUNG,106.6526288,10.8380255,1,1,6
1515,THANH TUYỀN HOTEL(THỦ ĐÔ VÀNG 2),105.75721850000002,20.9533593,1,2,40
1516,HẠ LONG GOOD MORNING  HOTEL,107.04672570000002,20.95878459999999,1,15,341
1517,PUSAN HOTEL HẠ LONG,107.0559751,20.9566643,1,15,341
1518,TUẤN LINH HOTEL HẢI PHÒNG,106.67934630000002,20.8342619,1,21,442
1519,NHẬT VÂN,106.67086340000003,10.7731849,1,1,12
1520,THÙY LINH HOTEL,105.79819999999995,20.9863111,1,2,47
1521,BIG MAMA,107.076981,10.3492061,1,50,121
1522,PALMS GARDEN HOTEL near SECC,106.73321280000005,10.7193591,1,1,19
1523,VẠN PHÁT HOTEL,106.68266900000003,10.765788,1,1,2
1524,NAM SƠN HOTEL,105.7901382,21.1095432,1,2,52
1525,THE HANOI HOTEL,105.80091270000003,21.0179264,1,2,38
1526,COUPLE NEST APARTMENT,106.7015513,10.7453754,1,1,19
1527,LÊ DINH,105.76381149999997,10.0618526,1,59,131
1528,VIÊNG CHĂN HOTEL HẠ LONG,107.03102230000002,20.9463669,1,15,341
1529,MINH THANH,106.60946230000002,10.776309,1,1,18
1530,RED CORAL HẠ LONG HOTEL,106.98702370000001,20.9590572,1,15,341
1531,HERA HOTEL HẠ LONG,107.01919020000003,20.97028839999999,1,15,341
1532,NGÂN HÀ HOTEL,105.78683649999994,20.9703841,1,2,40
1533,CITY BAY HOTEL HẠ LONG,107.08220240000003,20.95120919999999,1,15,341
1534,CITY BAY PALACE HOTEL HẠ LONG,107.08204290000003,20.9512082,1,15,341
1535,THANH BÌNH MOTEL,105.86206579999998,21.019298,1,2,42
1536,MINH TIẾN HOTEL,106.66973050000001,10.7723501,1,1,12
1537,CLOUD 9 HOTEL AN NHƠN,106.67639310000004,10.8365258,1,1,6
1538,AN KHÁNH 1 HOTEL,105.72105199999999,21.008239,1,2,54
1539,AN KHÁNH 2 HOTEL,105.74842119999994,20.97224,1,2,40
1540,NINH PHONG HOTEL BẮC NINH,105.999649,21.204461,1,19,388
1541,THÀNH LONG HOTEL HẠ LONG,107.04074119999996,20.950384,1,15,341
1542,VICTORY HẠ LONG HOTEL,107.03332840000007,20.9470188,1,15,341
1543,OXERAAK HOÀNG PHI HOTEL,106.69083320000004,10.7675884,1,1,2
1544,MAY HOUSE,106.68899999999996,10.7605,1,1,2
1545,D'VILLA HOTEL TRUNG VĂN,105.77992979999999,20.9932876,1,2,45
1546,TNN HOTEL,105.86122360000002,21.0231083,1,2,42
1547,VICTORY HOTEL & APARTMENT,106.67281789999993,20.85419899999999,1,21,442
1548,GUU HOME,106.68856419999997,10.7593306,1,1,2
1549,MINH ÁNH HOTEL 2,105.76152520000005,20.9724114,1,2,40
1550,LIEBER MOTEL,105.76152520000005,20.9724114,1,2,40
1551,HOÀNG ANH HÀ ĐÔNG HOTEL,105.7539342,20.9710103,1,2,40
1552,SAPA SHAPPHIRE HOTEL,103.9776697,22.4884281,1,7,173
1553,NEW DAY VIP,105.7797501,21.011126,1,2,45
1554,ĐỨC LONG HOTEL,106.65947699999992,10.80116,1,1,1
1555,ĐẠI DƯƠNG HOTEL 2 BẮC NINH,105.973419,21.117743,1,19,391
1556,HOÀNG GIA HOTEL - YÊN XÁ,105.793716,20.965396,1,2,63
1557,QUEEN HOTEL 1 - HÀ ĐÔNG,105.78610279999998,20.9842189,1,2,40
1558,BẢO HÂN HOTEL HẠ LONG,107.02163900000005,20.9564589,1,15,341
1559,ANH ANH ĐỨC HOTEL,105.85622869999997,21.0328049,1,2,42
1560,THANH TÙNG HOTEL,105.78411249999999,10.0455375,1,59,129
1561,HQ MOTEL,106.60602570000003,20.895254,1,21,440
1562,HOÀNG ANH HOTEL NHA TRANG,109.19610990000001,12.2153261,1,38,138
1563,OHANA VILLA HOTEL,105.850503,21.012374,1,2,41
1564,TRIPGO HOTEL,109.1978024,12.2173376,1,38,138
1565,DIAMOND HOTEL HẠ LONG,107.04712619999998,20.9589888,1,15,341
1566,CROWN HOTEL HẠ LONG,107.0222569,20.954644,1,15,341
1567,HOÀNG LONG HOTEL,106.68787599999996,10.7986388,1,1,9
1568,ANH ĐÀO HOTEL (GÒ VẤP),106.6366029,10.839367,1,1,6
1569,HAPPY HOMES TRỊNH VĂN CẤN,106.69644300000004,10.767536,1,1,2
1570,H79 HOTEL,106.66121999999996,10.8009224,1,1,1
1571,MY HOTEL EIFFEL,105.85005999999998,21.0175332,1,2,41
1572,GREEN LOTUS HOTEL HÀ NỘI,105.81900070000006,21.07947949999999,1,2,46
1573,REGAL 2 HOTEL HÀ NỘI,105.81044769999994,21.0266557,1,2,36
1574,SUNNY 2 HOTEL HÀ NỘI,105.80566759999999,21.0104837,1,2,38
1575,TÂN AN PALACE HẢI PHÒNG,106.65683749999994,20.86362,1,21,440
1576,AN PHÚ HOTEL 1,105.77525259999993,21.0289165,1,2,45
1577,QUANG THÀNH HOTEL,105.88628070000004,20.97919839999999,1,2,43
1578,VÂN ĐỒN 1 HOTEL,105.8653948,21.0130673,1,2,41
1579,VÂN ĐỒN 2 HOTEL,105.86544700000002,21.0098677,1,2,41
1580,EVEREST HOTEL HÀ NỘI,105.82373329999996,20.9997495,1,2,47
1581,VẠN HOA HOTEL,105.84406999999999,21.042822,1,2,36
1582,AIRPORT HOTEL HANOI - CONVENIENT & FRIENDLY,105.78202869999996,21.2193284,1,2,60
1583,NEVAEH BOUTIQUE APARTMENT,105.8514995,21.0200898,1,2,42
1584,NGÂN HÀ HOTEL(NHÀ KHÁCH NGÂN HÀ),105.86367310000003,21.0129174,1,2,41
1585,HOTEL HÒA BÌNH RIVERSIDE,105.83683399999995,21.055892,1,2,40
1586,MERCY HOTEL,105.8684281,21.0031374,1,2,41
1587,THIÊN AN HOTEL - ĐỐNG ĐA,105.84049890000006,21.0147887,1,2,39
1588,AN PHÚ HOTEL 2,105.7757861,21.02835469999999,1,2,45
1589,SPOTLIGHT HOTEL,106.68967969999994,10.7663586,1,1,2
1590,MY MY HOTEL,106.6695767,10.7694166,1,1,12
1591,QUEEN HOTEL 2 - HAI BÀ TRƯNG,105.84685999999999,21.014291,1,2,41
1592,QUEEN HOTEL 3 - HÀ ĐÔNG,105.78610279999998,20.9842189,1,2,40
1593,AN PHÚ HOTEL 3,105.7708361,21.0316996,1,2,45
1594,VŨ LINH 1 HOTEL,105.79701709999995,21.0442976,1,2,38
1595,VŨ LINH 2 HOTEL,105.79910540000003,21.0386877,1,2,38
1596,LUCKY 2 HOTEL,105.84881519999999,21.03163619999999,1,2,42
1597,REDDOORZ @ PHAM NGU LAO STREET 4,106.69250369999997,10.7682032,1,1,2
1598,GREEN HOME,106.70087799999999,10.790901,1,1,2
1599,ÂU VIỆT HOTEL,105.77004099999999,21.0334293,1,2,45
1600,CACTUSLAND APARTMENT,106.67376569999999,10.7958502,1,1,9
1601,CACTUSLAND HOMESTAY - TRẦN HƯNG ĐẠO,106.68843600000002,10.7592581,1,1,2
1602,AURORA HOTEL,106.68697169999996,10.7862047,1,1,11
1603,NGỌC TRINH HOTEL,106.66673820000005,10.7827995,1,1,12
1604,THE SIX HOTEL,106.67602199999999,10.8018699,1,1,9
1605,HOA ĐỆ NHẤT HOTEL,106.65915900000005,10.796684,1,1,1
1606,ACE HOME,106.68973000000005,10.7664423,1,1,2
1607,HUY HOÀNG 1,106.64112090000003,10.7955739,1,1,1
1608,HOÀNG PHỤNG,106.64162120000003,10.802765,1,1,1
1609,KIM SÍNH HOTEL,106.6801342,10.7804861,1,1,11
1610,TRIPLE E,106.69978909999998,10.7691887,1,1,2
1611,ĐẶNG ANH HOTEL 1,105.86450460000003,21.0131879,1,2,41
1612,ĐẶNG ANH HOTEL 2,105.86527699999999,21.011966,1,2,41
1613,ĐẶNG ANH HOTEL 3,105.8473156,21.0420397,1,2,36
1614,HUY HOÀNG 2,106.644948,10.800822,1,1,1
1615,1001 ĐÊM HOTEL,106.69130659999996,10.738396,1,1,22
1616,THE ROXY HOTEL HẢI PHÒNG,106.70286199999998,20.842309,1,21,441
1617,ZEN RIVERSIDE HOTEL & RENSIDENCES HẢI PHÒNG,106.70086839999999,20.8203654,1,21,446
1618,MIMOSA HOTEL BẠCH ĐĂNG,106.67084479999994,10.8146216,1,1,1
1619,NHƯ Ý 2 (x),106.6164941,10.7510327,1,1,18
1620,SAIGON HOMES,106.66274599999997,10.789443,1,1,1
1621,CÁT TƯỜNG HOTEL BẮC NINH,105.987708,21.08668,1,19,390
1622,A&E HOTEL SELECTION,106.69783830000006,10.7735254,1,1,2
1623,HÒA AN HOTEL,107.0824732,10.3364444,1,50,121
1624,HỒNG VINA HOTEL,106.69815800000003,10.769041,1,1,2
1625,QUÝ HÙNG HOTEL,106.69735400000002,10.769531,1,1,2
1626,SAIGON HOMES 3 THÁNG 2,106.6780812,10.7741824,1,1,12
1627,PHỐ VẮNG HOTEL 3,105.77969080000003,21.0375426,1,2,38
1628,CACTUSLAND BOUTIQUE HOTEL,106.67917,10.77991,1,1,11
1629,MOKA HOTEL,106.69282369999996,10.7712207,1,1,2
1630,NGỌC ANH HOTEL HẠ LONG,107.04480690000003,20.9711977,1,15,341
1631,OYO 334 MILAN HOTEL,106.69004330000007,10.7334965,1,1,22
1632,OYO 191 DRAGON HOTEL,105.7718165,21.0350789,1,2,38
1633,BẠCH DƯƠNG HOTEL,105.7897729,21.0323347,1,2,38
1634,OYO 397 THÀNH ĐẠT HOTEL,106.60314590000007,10.7651158,1,1,18
1635,7S HOTEL HẢI YẾN,106.69304,10.771779,1,1,2
1636,7S HOTEL AN PHÚ CENTRAL,106.67742279999993,10.7737757,1,1,12
1637,REDDOORZ @ THU KHOA HUAN STREET,106.69660920000001,10.7742056,1,1,2
1638,REDDOORZ NEAR BEN THANH MARKET 3,106.70584099999996,10.781637,1,1,2
1639,ĐỨC LONG HOTEL HN,105.76884150000001,21.0285068,1,2,45
1640,7S HOTEL HOÀN THÁI 2,106.69600100000002,10.766507,1,1,2
1641,A25 HOTEL - 12 LIÊN TRÌ,105.84644100000003,21.02158,1,2,42
1642,7S HOTEL RUBY NHA TRANG,109.20398890000001,12.2884147,1,38,138
1643,HANOI STAR HOTEL,105.83076510000001,21.0105532,1,2,39
1644,A25 HOTEL - 197 THANH NHÀN,105.85537679999993,21.00272249999999,1,2,41
1645,7S HOTEL HOÀNG ANH & APARTMENT,109.19610990000001,12.2153261,1,38,138
1646,7S HOTEL PRESIDENT DA LAT,108.42971060000002,11.9458015,1,45,81
1647,A25 HOTEL - 44 HÀNG BÚN,105.84476560000007,21.0416697,1,2,36
1648,OYO BÌNH DUNG,106.6875509,10.798246,1,1,9
1649,7S HOTEL PHUOC TRANG DA LAT,108.4273177,11.9468469,1,45,81
1650,7S HOTEL PHƯƠNG ĐÔNG,108.2202767,16.066245,1,33,149
1651,REDDOORZ@LE VAN SY STREET 2,106.67086990000007,10.794454,1,1,9
1652,A25 HOTEL & SPA,105.87073529999998,21.0008609,1,2,41
1653,A25 HOTEL - 96 HAI BÀ TRƯNG,105.84312599999998,21.02715,1,2,42
1654,REDDOORZ PLUS NEAR BEN THANH MARKET,106.695407,10.763742,1,1,2
1655,A25 HOTEL - 80 MAI HẮC ĐẾ,105.85091030000001,21.0131204,1,2,41
1656,A25 MAI HẮC ĐẾ 1,105.85106700000006,21.014602,1,2,41
1657,REDDOORZ @ CAU ONG LANH 2,106.69780500000002,10.764485,1,1,2
1658,REDDOORZ AN PHUC HOUSE DOAN NHU HAI,106.70622200000003,10.766159,1,1,14
1659,A25 HOTEL - ĐỘI CẤN 1,105.80947149999997,21.0377787,1,2,36
1660,REDDOORZ @ PHAM NGU LAO STREET,106.69357450000007,10.7689975,1,1,2
1661,A25 HOTEL - 67 NGUYỄN TRƯỜNG TỘ,105.84505000000001,21.042313,1,2,36
1662,A25 HOTEL - 28 TRẦN QUÝ CÁP,105.83991390000006,21.026908,1,2,39
1663,A25 HOTEL - HOÀNG QUỐC VIỆT,105.79289900000003,21.045164,1,2,38
1664,A25 HOTEL - 38 HÀNG THIẾC,105.84779600000002,21.0330869,1,2,42
1665,REDDOORZ @ PHAM NGU LAO 2,106.69357450000007,10.7689975,1,1,2
1666,A25 HOTEL - 53 TUỆ TĨNH,105.84957140000006,21.0151208,1,2,41
1667,A25 HOTEL - ĐỘI CẤN 2,105.81282599999997,21.039001,1,2,36
1668,A25 HOTEL - 45 PHAN CHU TRINH,105.85554679999996,21.0196714,1,2,42
1669,A25 HOTEL - 185 LÒ ĐÚC,105.86086780000005,21.0099037,1,2,41
1670,REDDOORZ NEAR BEN THANH MARKET 2,106.69476800000007,10.7726396,1,1,2
1671,A25 HOTEL - 19 Chả Cá,105.8495566,21.0356816,1,2,42
1672,REDDOORZ @ NGUYEN VAN TROI,106.67375500000003,10.795837,1,1,9
1673,REDDOORZ NEAR NGUYEN BINH KHIEM STREET,106.70157570000003,10.7918017,1,1,2
1674,REDDOORZ @ DINH CONG TRANG,106.6910709,10.789249,1,1,2
1675,REDDOORZ PLUS NEAR TAN DINH MARKET 2,106.69176459999994,10.7890905,1,1,2
1676,REDDOORZ PLUS NEAR GIA DINH PARK,106.67785809999998,10.8053724,1,1,9
1677,REDDOORZ @ HAI BA TRUNG STREET,106.69236279999996,10.7874374,1,1,11
1678,A25 HOTEL - 137 NGUYỄN DU - ĐÀ NẴNG,108.21785929999999,16.0782887,1,33,149
1679,AN THUYÊN HOTEL ĐÀ NẴNG,108.23496539999996,16.0706125,1,33,150
1680,REDDOORZ NEAR BAI SAU 2,107.08930420000002,10.3372441,1,50,121
